source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%)
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2011,ANNUAL,0,0,YEAR,,2011-08-10 08:55:14,,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2009-06-13 10:34:43,,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2011,ANNUAL,0,0,YEAR,,2011-08-10 08:55:14,,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLUFOSINATE-AMMONIUM = 128850)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2009-06-13 10:34:43,,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2009-06-13 10:34:43,900.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2003,ANNUAL,0,0,YEAR,,2003-05-11 15:54:28,12100.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2001,ANNUAL,0,0,YEAR,,2001-05-11 15:54:28,6200.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1999,ANNUAL,0,0,YEAR,,1999-05-11 15:54:28,6900.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1997,ANNUAL,0,0,YEAR,,1997-05-11 15:54:28,12600.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1995,ANNUAL,0,0,YEAR,,1995-05-11 15:54:28,5000.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1993,ANNUAL,0,0,YEAR,,1993-05-11 15:54:28,2800.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE = 417300)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1991,ANNUAL,0,0,YEAR,,1991-05-11 15:54:28,4600.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE AMM. SALT = 103604)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2011,ANNUAL,0,0,YEAR,,2011-08-10 08:55:14,700.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE AMM. SALT = 103604)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2009-06-13 10:34:43,,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2011,ANNUAL,0,0,YEAR,,2011-08-10 08:55:14,13600.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2009-06-13 10:34:43,10900.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2005,ANNUAL,0,0,YEAR,,2005-05-11 15:54:28,4300.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE POT. SALT = 103613)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2011,ANNUAL,0,0,YEAR,,2011-08-10 08:55:14,,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2011,ANNUAL,0,0,YEAR,,2011-08-10 08:55:14,,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2009-06-13 10:34:43,,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (NORFLURAZON = 105801)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1991,ANNUAL,0,0,YEAR,,1991-05-11 15:54:28,500.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2011,ANNUAL,0,0,YEAR,,2011-08-10 08:55:14,3000.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2009-06-13 10:34:43,800.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2003,ANNUAL,0,0,YEAR,,2003-05-11 15:54:28,2200.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2001,ANNUAL,0,0,YEAR,,2001-05-11 15:54:28,900.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1999,ANNUAL,0,0,YEAR,,1999-05-11 15:54:28,3000.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1997,ANNUAL,0,0,YEAR,,1997-05-11 15:54:28,4600.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1995,ANNUAL,0,0,YEAR,,1995-05-11 15:54:28,3300.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1993,ANNUAL,0,0,YEAR,,1993-05-11 15:54:28,1400.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (ORYZALIN = 104201)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1991,ANNUAL,0,0,YEAR,,1991-05-11 15:54:28,8100.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2011,ANNUAL,0,0,YEAR,,2011-08-10 08:55:14,600.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2009-06-13 10:34:43,400.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2005,ANNUAL,0,0,YEAR,,2005-05-11 15:54:28,700.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2003,ANNUAL,0,0,YEAR,,2003-05-11 15:54:28,1100.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1997,ANNUAL,0,0,YEAR,,1997-05-11 15:54:28,1300.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1993,ANNUAL,0,0,YEAR,,1993-05-11 15:54:28,700.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1991,ANNUAL,0,0,YEAR,,1991-05-11 15:54:28,2500.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2011,ANNUAL,0,0,YEAR,,2011-08-10 08:55:14,600.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2009-06-13 10:34:43,300.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2005,ANNUAL,0,0,YEAR,,2005-05-11 15:54:28,300.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2003,ANNUAL,0,0,YEAR,,2003-05-11 15:54:28,300.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2001,ANNUAL,0,0,YEAR,,2001-05-11 15:54:28,400.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1999,ANNUAL,0,0,YEAR,,1999-05-11 15:54:28,100.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1995,ANNUAL,0,0,YEAR,,1995-05-11 15:54:28,400.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1993,ANNUAL,0,0,YEAR,,1993-05-11 15:54:28,200.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1991,ANNUAL,0,0,YEAR,,1991-05-11 15:54:28,300.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2011,ANNUAL,0,0,YEAR,,2011-08-10 08:55:14,,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (PENDIMETHALIN = 108501)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2009-06-13 10:34:43,600.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2011,ANNUAL,0,0,YEAR,,2011-08-10 08:55:14,,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (RIMSULFURON = 129009)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2009-06-13 10:34:43,,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2011,ANNUAL,0,0,YEAR,,2011-08-10 08:55:14,,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,2009,ANNUAL,0,0,YEAR,,2009-06-13 10:34:43,,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1999,ANNUAL,0,0,YEAR,,1999-05-11 15:54:28,400.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1997,ANNUAL,0,0,YEAR,,1997-05-11 15:54:28,100.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1995,ANNUAL,0,0,YEAR,,1995-05-11 15:54:28,500.0,
SURVEY,ENVIRONMENTAL,FRUIT & TREE NUTS,CHERRIES,SWEET,ALL PRODUCTION PRACTICES,BEARING,APPLICATIONS,LB,"CHERRIES, SWEET, BEARING - APPLICATIONS, MEASURED IN LB","CHEMICAL, HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)",STATE,41,41,OR,OREGON,,,,,,,,0,,,9000,UNITED STATES,OREGON,1993,ANNUAL,0,0,YEAR,,1993-05-11 15:54:28,800.0,
